step,time_ps,coordination_number,mean_metal_oxygen_distance_A,bias_potential_kj_per_mol,escape_condition_met
0,0.0,7.590787359716063,2.08333649321545,0.0,FALSE
500,1.0,7.558615499026063,2.08339762020629,1.9341262172764289,FALSE
1000,2.0,7.545022664909877,2.0837469331073115,3.6548203108201474,FALSE
1500,3.0,7.551930042005853,2.090662935859892,5.239606603295021,FALSE
2000,4.0,7.608418660608051,2.074854732910341,6.633981658957721,FALSE
2500,5.0,7.577996286076521,2.082958523538725,8.018628606487775,FALSE
3000,6.0,7.559339046433693,2.082669523274682,9.245522573699986,FALSE
3500,7.0,7.566821835888553,2.0869848810868055,10.403341526485077,FALSE
4000,8.0,7.605435885162236,2.0808885644130886,11.39776184574951,FALSE
4500,9.0,7.575336535155396,2.090189988478712,12.492290758006005,FALSE
5000,10.0,7.600074550616923,2.0860712591717543,13.386084801684994,FALSE
5500,11.0,7.587939713126684,2.0870177819699265,14.347584944153848,FALSE
6000,12.0,7.566269190647544,2.0893517990620074,15.209450075303799,FALSE
6500,13.0,7.61080679293751,2.0751702493814177,15.894891262459591,FALSE
7000,14.0,7.571854303925665,2.0762718601172563,16.82477407259084,FALSE
7500,15.0,7.541525228128833,2.0794100971678326,17.413231503233508,FALSE
8000,16.0,7.55815909000729,2.075756011935868,18.250733001094158,FALSE
8500,17.0,7.527931276425044,2.0903082412555913,18.67634319226957,FALSE
9000,18.0,7.499549898851093,2.085134174022622,18.882394071510536,FALSE
9500,19.0,7.508689550211591,2.082050746490866,19.710347090360983,FALSE
10000,20.0,7.572064992174308,2.0827096479391476,20.911659213579384,FALSE
10500,21.0,7.555292828258528,2.0835378811489584,21.48037129434236,FALSE
11000,22.0,7.548713836573656,2.0888468712136223,22.014144668781373,FALSE
11500,23.0,7.540701708883772,2.086863584709575,22.5125949049028,FALSE
12000,24.0,7.572431641720343,2.087784973605366,23.164163077379325,FALSE
12500,25.0,7.578266194505021,2.079768209016998,23.67443513724858,FALSE
13000,26.0,7.601226662646422,2.084564088780912,23.98404179507204,FALSE
13500,27.0,7.60293862305065,2.0884480046689093,24.450673696443104,FALSE
